delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL01777,ORD01777,Ecom Express,2024-06-03,,Cancelled,0,
DEL01778,ORD01778,XpressBees,2024-11-26,2024-11-26,On Time,0,4
DEL01779,ORD01779,Ekart Logistics,2024-09-02,2024-09-03,Delayed,1,2
DEL01780,ORD01780,Ecom Express,2024-06-18,2024-06-20,Delayed,2,3
DEL01781,ORD01781,Ekart Logistics,2024-09-14,2024-09-16,Delayed,2,1
DEL01782,ORD01782,Ecom Express,2024-05-12,2024-05-13,Delayed,1,5
DEL01783,ORD01783,XpressBees,2024-02-17,,Cancelled,0,
DEL01784,ORD01784,BlueDart,2024-02-19,2024-02-19,On Time,0,2
DEL01785,ORD01785,Ekart Logistics,2024-06-13,2024-06-13,On Time,0,3
DEL01786,ORD01786,Delhivery,2024-11-18,2024-11-18,On Time,0,1
DEL01787,ORD01787,BlueDart,2024-10-22,2024-10-24,Delayed,2,1
DEL01788,ORD01788,XpressBees,2024-06-01,2024-06-01,On Time,0,4
DEL01789,ORD01789,BlueDart,2024-10-04,2024-10-04,On Time,0,3
DEL01790,ORD01790,XpressBees,2024-02-24,2024-02-24,On Time,0,5
DEL01791,ORD01791,BlueDart,2024-10-25,2024-10-25,On Time,0,4
DEL01792,ORD01792,BlueDart,2024-07-26,2024-07-27,Delayed,1,1
DEL01793,ORD01793,Ekart Logistics,2024-04-28,2024-04-29,Delayed,1,5
DEL01794,ORD01794,Delhivery,2024-07-06,,Cancelled,0,
DEL01795,ORD01795,Delhivery,2024-11-23,,Processing,,
DEL01796,ORD01796,XpressBees,2024-10-05,2024-10-06,Delayed,1,4
DEL01797,ORD01797,BlueDart,2024-08-30,2024-09-03,Delayed,4,4
DEL01798,ORD01798,BlueDart,2024-07-25,2024-07-25,On Time,0,4
DEL01799,ORD01799,Ecom Express,2024-08-29,,Cancelled,0,
DEL01800,ORD01800,Ecom Express,2024-07-21,2024-07-21,On Time,0,4
DEL01801,ORD01801,XpressBees,2024-04-11,,Cancelled,0,
DEL01802,ORD01802,Ekart Logistics,2024-03-13,2024-03-13,On Time,0,1
DEL01803,ORD01803,XpressBees,2024-08-04,2024-08-05,Delayed,1,3
DEL01804,ORD01804,Ecom Express,2024-04-02,2024-04-04,Delayed,2,4
DEL01805,ORD01805,XpressBees,2024-07-11,2024-07-12,Delayed,1,4
DEL01806,ORD01806,Ecom Express,2024-04-10,,Processing,,
DEL01807,ORD01807,BlueDart,2024-05-06,2024-05-06,On Time,0,4
DEL01808,ORD01808,Ecom Express,2024-06-20,2024-06-20,On Time,0,4
DEL01809,ORD01809,Ecom Express,2024-04-22,2024-04-23,Delayed,1,5
DEL01810,ORD01810,Ekart Logistics,2024-12-20,2024-12-25,Delayed,5,5
DEL01811,ORD01811,Delhivery,2024-08-29,2024-08-30,Delayed,1,2
DEL01812,ORD01812,XpressBees,2024-03-26,2024-03-26,On Time,0,5
DEL01813,ORD01813,Delhivery,2024-01-10,,Cancelled,0,
DEL01814,ORD01814,BlueDart,2024-07-29,,Processing,,
DEL01815,ORD01815,BlueDart,2024-08-05,2024-08-05,On Time,0,1
DEL01816,ORD01816,BlueDart,2024-11-12,,Cancelled,0,
DEL01817,ORD01817,BlueDart,2024-02-05,2024-02-07,Delayed,2,4
DEL01818,ORD01818,Ekart Logistics,2024-01-25,2024-01-25,On Time,0,4
DEL01819,ORD01819,Delhivery,2024-11-20,,Cancelled,0,
DEL01820,ORD01820,Ecom Express,2024-02-29,2024-02-29,On Time,0,1
DEL01821,ORD01821,Delhivery,2024-02-29,,Cancelled,0,
DEL01822,ORD01822,Ekart Logistics,2024-12-06,2024-12-06,On Time,0,3
DEL01823,ORD01823,Delhivery,2024-04-22,2024-04-24,Delayed,2,1
DEL01824,ORD01824,Delhivery,2024-12-23,2024-12-23,On Time,0,5
DEL01825,ORD01825,XpressBees,2024-05-07,,Processing,,
DEL01826,ORD01826,Ecom Express,2024-12-21,2024-12-21,On Time,0,3
DEL01827,ORD01827,Ecom Express,2024-05-17,2024-05-17,On Time,0,2
DEL01828,ORD01828,XpressBees,2024-03-19,2024-03-19,On Time,0,2
DEL01829,ORD01829,Delhivery,2024-07-14,2024-07-14,On Time,0,5
DEL01830,ORD01830,Ekart Logistics,2024-06-12,,Cancelled,0,
DEL01831,ORD01831,Ekart Logistics,2024-06-09,2024-06-09,On Time,0,1
DEL01832,ORD01832,Ecom Express,2024-03-26,,Cancelled,0,
DEL01833,ORD01833,XpressBees,2024-06-04,,Processing,,
DEL01834,ORD01834,BlueDart,2024-05-01,2024-05-01,On Time,0,2
DEL01835,ORD01835,Ecom Express,2024-03-18,2024-03-18,On Time,0,1
DEL01836,ORD01836,BlueDart,2024-09-21,,Cancelled,0,
DEL01837,ORD01837,BlueDart,2024-04-04,2024-04-04,On Time,0,3
DEL01838,ORD01838,Delhivery,2024-06-13,2024-06-14,Delayed,1,1
DEL01839,ORD01839,Ecom Express,2024-12-03,2024-12-04,Delayed,1,2
DEL01840,ORD01840,Ekart Logistics,2024-07-19,2024-07-19,On Time,0,1
DEL01841,ORD01841,Ecom Express,2024-06-11,2024-06-11,On Time,0,5
DEL01842,ORD01842,BlueDart,2024-11-09,,Processing,,
DEL01843,ORD01843,Ekart Logistics,2024-07-05,2024-07-05,On Time,0,5
DEL01844,ORD01844,Ekart Logistics,2024-01-14,,Processing,,
DEL01845,ORD01845,BlueDart,2024-07-07,,Cancelled,0,
DEL01846,ORD01846,XpressBees,2024-02-23,2024-02-23,On Time,0,5
DEL01847,ORD01847,XpressBees,2024-10-07,,Processing,,
DEL01848,ORD01848,Delhivery,2024-10-22,2024-10-22,On Time,0,4
DEL01849,ORD01849,XpressBees,2024-04-10,,Cancelled,0,
DEL01850,ORD01850,Ekart Logistics,2024-08-24,2024-08-26,Delayed,2,5
DEL01851,ORD01851,BlueDart,2024-10-13,2024-10-16,Delayed,3,1
DEL01852,ORD01852,Ekart Logistics,2024-02-06,2024-02-06,On Time,0,2
DEL01853,ORD01853,Ekart Logistics,2024-05-02,2024-05-04,Delayed,2,4
DEL01854,ORD01854,Ekart Logistics,2024-10-04,,Processing,,
DEL01855,ORD01855,Delhivery,2024-02-12,2024-02-12,On Time,0,2
DEL01856,ORD01856,XpressBees,2024-02-18,2024-02-18,On Time,0,2
DEL01857,ORD01857,BlueDart,2024-10-31,2024-10-31,On Time,0,5
DEL01858,ORD01858,Delhivery,2024-01-12,2024-01-13,Delayed,1,4
DEL01859,ORD01859,XpressBees,2024-08-17,,Processing,,
DEL01860,ORD01860,BlueDart,2024-11-15,,Processing,,
DEL01861,ORD01861,XpressBees,2024-08-02,2024-08-02,On Time,0,1
DEL01862,ORD01862,Ekart Logistics,2024-04-02,2024-04-02,On Time,0,3
DEL01863,ORD01863,BlueDart,2024-11-28,2024-11-28,On Time,0,1
DEL01864,ORD01864,Delhivery,2024-06-26,2024-06-28,Delayed,2,1
DEL01865,ORD01865,Ekart Logistics,2024-03-03,,Processing,,
DEL01866,ORD01866,XpressBees,2024-06-17,2024-06-17,On Time,0,4
DEL01867,ORD01867,Delhivery,2024-04-06,2024-04-08,Delayed,2,4
DEL01868,ORD01868,BlueDart,2024-02-24,,Processing,,
DEL01869,ORD01869,Ekart Logistics,2024-12-24,2024-12-26,Delayed,2,5
DEL01870,ORD01870,BlueDart,2024-03-02,,Processing,,
DEL01871,ORD01871,BlueDart,2024-09-15,2024-09-18,Delayed,3,1
DEL01872,ORD01872,XpressBees,2024-02-28,,Cancelled,0,
DEL01873,ORD01873,XpressBees,2024-10-23,,Cancelled,0,
DEL01874,ORD01874,Delhivery,2024-04-12,,Processing,,
DEL01875,ORD01875,Ekart Logistics,2024-11-12,,Cancelled,0,
DEL01876,ORD01876,BlueDart,2024-09-05,,Cancelled,0,
DEL01877,ORD01877,BlueDart,2024-04-30,2024-05-01,Delayed,1,1
DEL01878,ORD01878,XpressBees,2024-03-20,2024-03-20,On Time,0,4
DEL01879,ORD01879,BlueDart,2024-06-16,2024-06-16,On Time,0,5
DEL01880,ORD01880,Ekart Logistics,2024-07-24,,Processing,,
DEL01881,ORD01881,XpressBees,2024-07-30,2024-07-31,Delayed,1,2
DEL01882,ORD01882,Delhivery,2024-03-16,2024-03-16,On Time,0,4
DEL01883,ORD01883,Ekart Logistics,2024-04-16,2024-04-19,Delayed,3,3
DEL01884,ORD01884,Ecom Express,2024-01-18,2024-01-18,On Time,0,3
DEL01885,ORD01885,Ecom Express,2024-10-14,2024-10-15,Delayed,1,3
DEL01886,ORD01886,Ecom Express,2024-09-17,2024-09-17,On Time,0,2
DEL01887,ORD01887,Ekart Logistics,2024-05-09,2024-05-10,Delayed,1,3
DEL01888,ORD01888,BlueDart,2024-11-05,2024-11-05,On Time,0,3
DEL01889,ORD01889,XpressBees,2024-12-25,,Cancelled,0,
DEL01890,ORD01890,Ekart Logistics,2024-11-13,2024-11-15,Delayed,2,5
DEL01891,ORD01891,Delhivery,2024-01-31,,Cancelled,0,
DEL01892,ORD01892,Delhivery,2024-07-14,2024-07-14,On Time,0,1
DEL01893,ORD01893,Ecom Express,2024-03-11,,Cancelled,0,
DEL01894,ORD01894,XpressBees,2024-08-06,,Processing,,
DEL01895,ORD01895,Ekart Logistics,2024-06-07,2024-06-10,Delayed,3,2
DEL01896,ORD01896,XpressBees,2024-08-16,2024-08-16,On Time,0,4
DEL01897,ORD01897,Delhivery,2024-12-08,2024-12-09,Delayed,1,4
DEL01898,ORD01898,Ecom Express,2024-03-19,,Processing,,
DEL01899,ORD01899,XpressBees,2024-06-11,,Processing,,
DEL01900,ORD01900,Ekart Logistics,2024-04-25,2024-04-25,On Time,0,5
DEL01901,ORD01901,Delhivery,2024-08-26,2024-08-26,On Time,0,2
DEL01902,ORD01902,Ecom Express,2025-01-01,2025-01-01,On Time,0,4
DEL01903,ORD01903,Ecom Express,2024-01-19,2024-01-19,On Time,0,4
DEL01904,ORD01904,BlueDart,2024-08-12,2024-08-16,Delayed,4,1
DEL01905,ORD01905,XpressBees,2024-02-07,2024-02-07,On Time,0,3
DEL01906,ORD01906,Ekart Logistics,2024-08-14,2024-08-15,Delayed,1,2
DEL01907,ORD01907,Ekart Logistics,2024-05-30,2024-05-30,On Time,0,3
DEL01908,ORD01908,XpressBees,2024-02-12,2024-02-12,On Time,0,3
DEL01909,ORD01909,Ecom Express,2024-02-29,2024-02-29,On Time,0,3
DEL01910,ORD01910,BlueDart,2024-10-27,2024-10-27,On Time,0,5
DEL01911,ORD01911,Delhivery,2024-12-21,2024-12-21,On Time,0,5
DEL01912,ORD01912,BlueDart,2024-03-25,,Cancelled,0,
DEL01913,ORD01913,XpressBees,2024-11-30,2024-12-04,Delayed,4,2
DEL01914,ORD01914,XpressBees,2024-12-22,,Cancelled,0,
DEL01915,ORD01915,BlueDart,2024-10-23,2024-10-24,Delayed,1,4
DEL01916,ORD01916,XpressBees,2024-01-17,2024-01-20,Delayed,3,5
DEL01917,ORD01917,XpressBees,2024-03-24,2024-03-27,Delayed,3,3
DEL01918,ORD01918,BlueDart,2024-06-21,2024-06-22,Delayed,1,2
DEL01919,ORD01919,XpressBees,2024-04-19,,Processing,,
DEL01920,ORD01920,Ecom Express,2024-03-21,2024-03-21,On Time,0,5
DEL01921,ORD01921,Ekart Logistics,2024-04-09,2024-04-14,Delayed,5,4
DEL01922,ORD01922,BlueDart,2024-01-26,,Processing,,
DEL01923,ORD01923,BlueDart,2024-02-10,2024-02-10,On Time,0,5
DEL01924,ORD01924,BlueDart,2024-04-18,2024-04-20,Delayed,2,2
DEL01925,ORD01925,Delhivery,2024-05-25,2024-05-25,On Time,0,3
DEL01926,ORD01926,BlueDart,2024-03-18,2024-03-22,Delayed,4,2
DEL01927,ORD01927,Delhivery,2024-08-21,,Processing,,
DEL01928,ORD01928,Ekart Logistics,2024-08-21,2024-08-21,On Time,0,2
DEL01929,ORD01929,Ekart Logistics,2024-07-17,2024-07-19,Delayed,2,1
DEL01930,ORD01930,Ecom Express,2024-09-20,2024-09-20,On Time,0,3
DEL01931,ORD01931,BlueDart,2024-04-19,2024-04-21,Delayed,2,5
DEL01932,ORD01932,Ekart Logistics,2024-07-06,,Cancelled,0,
DEL01933,ORD01933,Delhivery,2024-04-23,2024-04-26,Delayed,3,2
DEL01934,ORD01934,BlueDart,2024-09-21,2024-09-23,Delayed,2,1
DEL01935,ORD01935,XpressBees,2024-07-17,,Processing,,
DEL01936,ORD01936,Ekart Logistics,2024-07-03,2024-07-03,On Time,0,2
DEL01937,ORD01937,Ecom Express,2024-12-02,2024-12-02,On Time,0,2
DEL01938,ORD01938,Ecom Express,2024-12-06,,Cancelled,0,
DEL01939,ORD01939,Delhivery,2024-05-26,,Cancelled,0,
DEL01940,ORD01940,Ekart Logistics,2024-05-11,2024-05-16,Delayed,5,5
DEL01941,ORD01941,XpressBees,2024-03-25,2024-03-25,On Time,0,1
DEL01942,ORD01942,Ekart Logistics,2024-11-07,,Processing,,
DEL01943,ORD01943,Delhivery,2024-06-06,2024-06-06,On Time,0,2
DEL01944,ORD01944,Delhivery,2024-04-01,2024-04-01,On Time,0,3
DEL01945,ORD01945,XpressBees,2024-04-08,2024-04-08,On Time,0,5
DEL01946,ORD01946,BlueDart,2024-09-17,2024-09-17,On Time,0,3
DEL01947,ORD01947,XpressBees,2024-07-14,,Processing,,
DEL01948,ORD01948,Delhivery,2024-01-20,,Processing,,
DEL01949,ORD01949,BlueDart,2024-09-04,2024-09-05,Delayed,1,5
DEL01950,ORD01950,Ecom Express,2024-10-06,2024-10-06,On Time,0,2
DEL01951,ORD01951,Ekart Logistics,2024-01-14,2024-01-14,On Time,0,5
DEL01952,ORD01952,XpressBees,2024-02-10,2024-02-11,Delayed,1,4
DEL01953,ORD01953,Delhivery,2024-10-08,2024-10-08,On Time,0,2
DEL01954,ORD01954,Ekart Logistics,2024-01-06,2024-01-06,On Time,0,1
DEL01955,ORD01955,XpressBees,2024-03-10,2024-03-10,On Time,0,1
DEL01956,ORD01956,Ekart Logistics,2024-02-22,2024-02-23,Delayed,1,2
DEL01957,ORD01957,XpressBees,2024-04-12,2024-04-12,On Time,0,2
DEL01958,ORD01958,Ecom Express,2024-03-18,2024-03-19,Delayed,1,5
DEL01959,ORD01959,Delhivery,2024-08-01,2024-08-01,On Time,0,5
DEL01960,ORD01960,Ecom Express,2024-05-15,2024-05-15,On Time,0,2
DEL01961,ORD01961,BlueDart,2024-08-31,,Cancelled,0,
DEL01962,ORD01962,Delhivery,2024-08-11,2024-08-11,On Time,0,1
DEL01963,ORD01963,Delhivery,2024-01-25,,Cancelled,0,
DEL01964,ORD01964,XpressBees,2024-04-16,2024-04-16,On Time,0,4
DEL01965,ORD01965,BlueDart,2024-01-21,,Processing,,
DEL01966,ORD01966,Ecom Express,2024-06-20,2024-06-20,On Time,0,3
DEL01967,ORD01967,Ecom Express,2024-04-08,,Cancelled,0,
DEL01968,ORD01968,XpressBees,2024-08-22,2024-08-22,On Time,0,3
DEL01969,ORD01969,XpressBees,2024-03-07,,Cancelled,0,
DEL01970,ORD01970,Ecom Express,2024-09-23,2024-09-23,On Time,0,5
DEL01971,ORD01971,Delhivery,2024-06-25,,Processing,,
DEL01972,ORD01972,Ekart Logistics,2024-12-12,2024-12-12,On Time,0,3
DEL01973,ORD01973,Delhivery,2024-02-07,,Processing,,
DEL01974,ORD01974,Delhivery,2024-01-16,2024-01-16,On Time,0,4
DEL01975,ORD01975,Delhivery,2024-08-29,,Processing,,
DEL01976,ORD01976,Ecom Express,2025-01-02,2025-01-04,Delayed,2,1
DEL01977,ORD01977,XpressBees,2024-08-24,2024-08-25,Delayed,1,1
DEL01978,ORD01978,Ekart Logistics,2024-07-26,,Processing,,
DEL01979,ORD01979,Ecom Express,2024-04-30,,Processing,,
DEL01980,ORD01980,Delhivery,2024-07-03,2024-07-03,On Time,0,5
DEL01981,ORD01981,Ecom Express,2024-10-02,2024-10-02,On Time,0,2
DEL01982,ORD01982,XpressBees,2024-12-25,2024-12-25,On Time,0,1
DEL01983,ORD01983,XpressBees,2024-02-26,,Cancelled,0,
DEL01984,ORD01984,XpressBees,2024-11-18,2024-11-18,On Time,0,3
DEL01985,ORD01985,BlueDart,2024-08-08,,Processing,,
DEL01986,ORD01986,BlueDart,2024-07-26,2024-07-26,On Time,0,1
DEL01987,ORD01987,Ekart Logistics,2024-09-07,2024-09-07,On Time,0,2
DEL01988,ORD01988,Ecom Express,2024-06-08,2024-06-08,On Time,0,3
DEL01989,ORD01989,XpressBees,2024-10-13,,Cancelled,0,
DEL01990,ORD01990,XpressBees,2024-11-11,2024-11-13,Delayed,2,1
DEL01991,ORD01991,Delhivery,2024-08-01,2024-08-02,Delayed,1,3
DEL01992,ORD01992,Ecom Express,2024-05-07,2024-05-07,On Time,0,1
DEL01993,ORD01993,XpressBees,2024-07-26,2024-07-29,Delayed,3,1
DEL01994,ORD01994,Ekart Logistics,2024-02-11,2024-02-11,On Time,0,3
DEL01995,ORD01995,BlueDart,2024-03-08,,Cancelled,0,
DEL01996,ORD01996,BlueDart,2024-03-16,,Cancelled,0,
DEL01997,ORD01997,Ecom Express,2024-11-24,2024-11-24,On Time,0,1
DEL01998,ORD01998,Ecom Express,2024-11-22,2024-11-22,On Time,0,3
DEL01999,ORD01999,BlueDart,2024-08-16,2024-08-17,Delayed,1,1
DEL02000,ORD02000,BlueDart,2024-11-14,2024-11-17,Delayed,3,5
DEL02001,ORD02001,BlueDart,2024-06-27,2024-06-28,Delayed,1,5
DEL02002,ORD02002,Delhivery,2024-03-01,,Cancelled,0,
DEL02003,ORD02003,Ekart Logistics,2024-03-30,,Cancelled,0,
DEL02004,ORD02004,Ecom Express,2024-10-01,2024-10-04,Delayed,3,1
DEL02005,ORD02005,BlueDart,2024-11-09,,Processing,,
DEL02006,ORD02006,Ekart Logistics,2024-09-12,,Processing,,
DEL02007,ORD02007,BlueDart,2024-11-28,2024-11-30,Delayed,2,3
DEL02008,ORD02008,Ekart Logistics,2024-05-23,2024-05-25,Delayed,2,4
DEL02009,ORD02009,XpressBees,2024-05-10,2024-05-10,On Time,0,2
DEL02010,ORD02010,Delhivery,2024-09-11,2024-09-11,On Time,0,3
DEL02011,ORD02011,Delhivery,2024-08-14,,Cancelled,0,
DEL02012,ORD02012,Ecom Express,2025-01-02,2025-01-03,Delayed,1,2
DEL02013,ORD02013,BlueDart,2024-12-14,2024-12-17,Delayed,3,1
DEL02014,ORD02014,Ecom Express,2024-11-04,,Processing,,
DEL02015,ORD02015,Delhivery,2024-03-04,,Processing,,
DEL02016,ORD02016,BlueDart,2024-12-13,,Cancelled,0,
DEL02017,ORD02017,XpressBees,2024-01-25,2024-01-25,On Time,0,2
DEL02018,ORD02018,BlueDart,2024-09-28,2024-09-29,Delayed,1,2
DEL02019,ORD02019,BlueDart,2024-08-15,,Cancelled,0,
DEL02020,ORD02020,Delhivery,2024-04-08,2024-04-12,Delayed,4,3
DEL02021,ORD02021,BlueDart,2024-08-06,,Processing,,
DEL02022,ORD02022,Ecom Express,2024-05-14,2024-05-15,Delayed,1,3
DEL02023,ORD02023,Ecom Express,2024-05-24,2024-05-25,Delayed,1,5
DEL02024,ORD02024,Ekart Logistics,2024-12-26,,Cancelled,0,
DEL02025,ORD02025,Ekart Logistics,2024-10-16,,Processing,,
DEL02026,ORD02026,BlueDart,2024-06-29,,Processing,,
DEL02027,ORD02027,XpressBees,2024-06-22,2024-06-27,Delayed,5,5
DEL02028,ORD02028,Ecom Express,2024-02-28,,Cancelled,0,
DEL02029,ORD02029,BlueDart,2024-06-11,2024-06-11,On Time,0,4
DEL02030,ORD02030,Ekart Logistics,2024-07-17,2024-07-18,Delayed,1,1
DEL02031,ORD02031,Delhivery,2024-07-02,2024-07-04,Delayed,2,3
DEL02032,ORD02032,XpressBees,2024-03-26,2024-03-29,Delayed,3,5
DEL02033,ORD02033,Delhivery,2024-04-14,2024-04-14,On Time,0,5
DEL02034,ORD02034,BlueDart,2024-11-28,2024-11-28,On Time,0,2
DEL02035,ORD02035,Delhivery,2024-04-06,2024-04-06,On Time,0,1
DEL02036,ORD02036,Delhivery,2024-02-22,,Cancelled,0,
DEL02037,ORD02037,XpressBees,2024-06-28,2024-06-28,On Time,0,3
DEL02038,ORD02038,Delhivery,2024-07-22,2024-07-23,Delayed,1,5
DEL02039,ORD02039,XpressBees,2024-02-19,2024-02-19,On Time,0,1
DEL02040,ORD02040,Delhivery,2024-05-09,2024-05-11,Delayed,2,1
DEL02041,ORD02041,XpressBees,2024-01-17,2024-01-18,Delayed,1,3
DEL02042,ORD02042,Ecom Express,2024-05-11,2024-05-12,Delayed,1,5
DEL02043,ORD02043,BlueDart,2024-03-21,2024-03-21,On Time,0,4
DEL02044,ORD02044,Ekart Logistics,2024-11-14,2024-11-14,On Time,0,3
DEL02045,ORD02045,XpressBees,2024-10-14,2024-10-14,On Time,0,1
DEL02046,ORD02046,Delhivery,2024-09-25,2024-09-25,On Time,0,4
DEL02047,ORD02047,XpressBees,2024-07-21,,Cancelled,0,
DEL02048,ORD02048,Ekart Logistics,2024-05-18,2024-05-18,On Time,0,1
DEL02049,ORD02049,XpressBees,2024-06-14,2024-06-14,On Time,0,2
DEL02050,ORD02050,BlueDart,2024-03-15,2024-03-16,Delayed,1,5
DEL02051,ORD02051,Ekart Logistics,2024-03-10,2024-03-12,Delayed,2,2
DEL02052,ORD02052,Ekart Logistics,2024-03-01,,Processing,,
DEL02053,ORD02053,Ecom Express,2025-01-01,,Cancelled,0,
DEL02054,ORD02054,Ecom Express,2024-10-23,,Processing,,
DEL02055,ORD02055,Delhivery,2024-08-15,2024-08-16,Delayed,1,3
DEL02056,ORD02056,Ekart Logistics,2024-01-17,2024-01-17,On Time,0,4
DEL02057,ORD02057,Ecom Express,2024-02-06,2024-02-06,On Time,0,4
DEL02058,ORD02058,XpressBees,2024-02-05,,Cancelled,0,
DEL02059,ORD02059,Delhivery,2024-05-26,2024-05-26,On Time,0,5
DEL02060,ORD02060,XpressBees,2024-11-05,2024-11-06,Delayed,1,1
DEL02061,ORD02061,Delhivery,2024-03-12,2024-03-12,On Time,0,5
DEL02062,ORD02062,Ekart Logistics,2024-06-12,2024-06-12,On Time,0,3
DEL02063,ORD02063,BlueDart,2024-10-20,,Processing,,
DEL02064,ORD02064,BlueDart,2024-10-07,,Cancelled,0,
DEL02065,ORD02065,XpressBees,2024-02-02,,Cancelled,0,
DEL02066,ORD02066,BlueDart,2024-02-10,2024-02-10,On Time,0,5
DEL02067,ORD02067,BlueDart,2024-03-29,,Cancelled,0,
DEL02068,ORD02068,BlueDart,2024-04-03,,Processing,,
DEL02069,ORD02069,Ecom Express,2024-09-16,,Cancelled,0,
DEL02070,ORD02070,XpressBees,2024-02-21,2024-02-22,Delayed,1,2
DEL02071,ORD02071,Ecom Express,2024-12-24,2024-12-24,On Time,0,5
DEL02072,ORD02072,XpressBees,2024-02-22,2024-02-22,On Time,0,5
DEL02073,ORD02073,Delhivery,2024-08-11,2024-08-11,On Time,0,1
DEL02074,ORD02074,XpressBees,2024-05-15,2024-05-15,On Time,0,5
DEL02075,ORD02075,Ecom Express,2024-12-04,,Cancelled,0,
DEL02076,ORD02076,XpressBees,2024-02-23,2024-02-27,Delayed,4,3
DEL02077,ORD02077,XpressBees,2024-02-04,2024-02-05,Delayed,1,4
DEL02078,ORD02078,Ekart Logistics,2024-02-20,2024-02-20,On Time,0,5
DEL02079,ORD02079,XpressBees,2024-01-05,2024-01-05,On Time,0,4
DEL02080,ORD02080,Ecom Express,2024-10-23,2024-10-23,On Time,0,3
DEL02081,ORD02081,Ecom Express,2024-04-11,,Cancelled,0,
DEL02082,ORD02082,BlueDart,2024-04-27,2024-04-27,On Time,0,4
DEL02083,ORD02083,BlueDart,2024-11-09,2024-11-09,On Time,0,1
DEL02084,ORD02084,XpressBees,2024-04-07,2024-04-07,On Time,0,3
DEL02085,ORD02085,Ekart Logistics,2024-11-17,2024-11-20,Delayed,3,4
DEL02086,ORD02086,Ekart Logistics,2024-03-03,2024-03-04,Delayed,1,1
DEL02087,ORD02087,XpressBees,2024-04-02,2024-04-02,On Time,0,1
DEL02088,ORD02088,BlueDart,2024-03-24,2024-03-24,On Time,0,3
DEL02089,ORD02089,XpressBees,2024-10-09,,Processing,,
DEL02090,ORD02090,Ekart Logistics,2024-12-15,2024-12-18,Delayed,3,1
DEL02091,ORD02091,XpressBees,2024-07-13,2024-07-15,Delayed,2,4
DEL02092,ORD02092,Ekart Logistics,2024-07-27,2024-07-28,Delayed,1,4
DEL02093,ORD02093,Delhivery,2024-12-09,,Cancelled,0,
DEL02094,ORD02094,Ecom Express,2024-12-10,,Cancelled,0,
DEL02095,ORD02095,XpressBees,2024-10-27,,Cancelled,0,
DEL02096,ORD02096,Ecom Express,2024-04-15,2024-04-15,On Time,0,2
DEL02097,ORD02097,Ekart Logistics,2024-04-13,2024-04-13,On Time,0,3
DEL02098,ORD02098,XpressBees,2024-07-16,2024-07-16,On Time,0,5
DEL02099,ORD02099,BlueDart,2024-02-28,2024-03-02,Delayed,3,1
DEL02100,ORD02100,BlueDart,2024-06-10,2024-06-10,On Time,0,4
DEL02101,ORD02101,BlueDart,2024-02-04,2024-02-06,Delayed,2,5
DEL02102,ORD02102,XpressBees,2024-06-12,2024-06-14,Delayed,2,2
DEL02103,ORD02103,Ekart Logistics,2024-01-31,2024-02-01,Delayed,1,5
DEL02104,ORD02104,Ecom Express,2024-07-20,2024-07-23,Delayed,3,2
DEL02105,ORD02105,Ekart Logistics,2024-12-22,,Processing,,
DEL02106,ORD02106,Ekart Logistics,2024-09-27,,Processing,,
DEL02107,ORD02107,Delhivery,2024-12-19,,Cancelled,0,
DEL02108,ORD02108,Ecom Express,2024-08-29,2024-08-29,On Time,0,1
DEL02109,ORD02109,Ekart Logistics,2024-02-14,,Cancelled,0,
DEL02110,ORD02110,Ecom Express,2024-10-23,,Cancelled,0,
DEL02111,ORD02111,XpressBees,2024-04-18,,Cancelled,0,
DEL02112,ORD02112,BlueDart,2024-05-10,,Cancelled,0,
DEL02113,ORD02113,BlueDart,2024-04-28,2024-04-29,Delayed,1,3
DEL02114,ORD02114,Delhivery,2024-03-18,2024-03-21,Delayed,3,2
DEL02115,ORD02115,XpressBees,2024-05-18,2024-05-18,On Time,0,5
DEL02116,ORD02116,XpressBees,2024-05-24,2024-05-24,On Time,0,1
DEL02117,ORD02117,Ekart Logistics,2024-07-18,2024-07-20,Delayed,2,3
DEL02118,ORD02118,Ecom Express,2024-11-10,2024-11-13,Delayed,3,1
DEL02119,ORD02119,Delhivery,2024-08-24,2024-08-24,On Time,0,1
DEL02120,ORD02120,XpressBees,2024-03-06,2024-03-07,Delayed,1,1
DEL02121,ORD02121,BlueDart,2024-04-07,2024-04-07,On Time,0,2
DEL02122,ORD02122,Delhivery,2024-05-13,,Cancelled,0,
DEL02123,ORD02123,XpressBees,2024-06-02,2024-06-02,On Time,0,1
DEL02124,ORD02124,XpressBees,2024-03-08,2024-03-08,On Time,0,5
DEL02125,ORD02125,Ekart Logistics,2024-09-17,2024-09-18,Delayed,1,2
DEL02126,ORD02126,Ecom Express,2024-09-03,2024-09-04,Delayed,1,3
DEL02127,ORD02127,XpressBees,2024-01-23,,Processing,,
DEL02128,ORD02128,Ecom Express,2024-12-24,,Processing,,
DEL02129,ORD02129,Ekart Logistics,2024-11-15,2024-11-20,Delayed,5,4
DEL02130,ORD02130,Delhivery,2024-08-21,2024-08-22,Delayed,1,3
DEL02131,ORD02131,Ekart Logistics,2024-04-13,,Processing,,
DEL02132,ORD02132,XpressBees,2024-01-28,2024-01-29,Delayed,1,4
