order_item_id,order_id,product_id,quantity,unit_price,discount_amount,revenue,profit,return_status,return_reason
ITEM01174,ORD00637,PROD0045,1,2299,250,2049,399,Returned,Size issue
ITEM01175,ORD00637,PROD0041,1,1599,250,1349,282,Returned,Quality issue
ITEM01176,ORD00638,PROD0011,3,25999,0,77997,24138,Not Returned,
ITEM01177,ORD00639,PROD0075,2,499,0,998,212,Not Returned,
ITEM01178,ORD00639,PROD0072,1,999,0,999,256,Not Returned,
ITEM01179,ORD00639,PROD0034,1,1899,0,1899,367,Not Returned,
ITEM01180,ORD00640,PROD0070,1,499,0,499,121,Not Returned,
ITEM01181,ORD00641,PROD0003,1,67999,0,67999,21064,Not Returned,
ITEM01182,ORD00641,PROD0012,2,23999,0,47998,11172,Not Returned,
ITEM01183,ORD00642,PROD0008,3,19999,50,59947,10573,Not Returned,
ITEM01184,ORD00642,PROD0057,2,31999,150,63848,18434,Not Returned,
ITEM01185,ORD00642,PROD0053,1,10999,0,10999,3798,Not Returned,
ITEM01186,ORD00643,PROD0061,2,26999,50,53948,13084,Not Returned,
ITEM01187,ORD00643,PROD0083,1,299,150,149,-53,Not Returned,
ITEM01188,ORD00643,PROD0082,2,249,0,498,104,Not Returned,
ITEM01189,ORD00644,PROD0047,2,1099,0,2198,496,Not Returned,
ITEM01190,ORD00645,PROD0020,1,61999,150,61849,9492,Not Returned,
ITEM01191,ORD00645,PROD0061,1,26999,0,26999,6567,Not Returned,
ITEM01192,ORD00645,PROD0081,1,399,150,249,-62,Not Returned,
ITEM01193,ORD00646,PROD0051,2,899,50,1748,488,Not Returned,
ITEM01194,ORD00647,PROD0065,3,44999,100,134897,46631,Not Returned,
ITEM01195,ORD00647,PROD0019,1,64999,0,64999,14445,Not Returned,
ITEM01196,ORD00648,PROD0010,2,22999,0,45998,15162,Not Returned,
ITEM01197,ORD00649,PROD0007,1,23999,100,23899,7994,Not Returned,
ITEM01198,ORD00650,PROD0045,4,2299,150,9046,2446,Not Returned,
ITEM01199,ORD00651,PROD0079,1,559,0,559,87,Not Returned,
ITEM01200,ORD00651,PROD0007,1,23999,250,23749,7844,Returned,Wrong model received
ITEM01201,ORD00651,PROD0010,1,22999,50,22949,7531,Not Returned,
ITEM01202,ORD00652,PROD0080,1,579,250,329,-60,Not Returned,
ITEM01203,ORD00652,PROD0033,2,2299,100,4498,1108,Not Returned,
ITEM01204,ORD00652,PROD0046,1,699,100,599,83,Not Returned,
ITEM01205,ORD00652,PROD0023,2,5499,0,10998,3836,Not Returned,
ITEM01206,ORD00653,PROD0021,1,1499,50,1449,334,Not Returned,
ITEM01207,ORD00654,PROD0023,1,5499,50,5449,1868,Not Returned,
ITEM01208,ORD00655,PROD0083,1,299,0,299,97,Not Returned,
ITEM01209,ORD00656,PROD0001,2,64999,0,129998,27512,Not Returned,
ITEM01210,ORD00656,PROD0070,1,499,100,399,21,Not Returned,
ITEM01211,ORD00657,PROD0040,1,1299,150,1149,175,Not Returned,
ITEM01212,ORD00657,PROD0065,1,44999,50,44949,15527,Not Returned,
ITEM01213,ORD00657,PROD0067,2,199,0,398,118,Not Returned,
ITEM01214,ORD00658,PROD0049,2,1899,0,3798,1294,Returned,Quality issue
ITEM01215,ORD00658,PROD0065,1,44999,250,44749,15327,Returned,Wrong model received
ITEM01216,ORD00659,PROD0080,2,579,0,1158,380,Not Returned,
ITEM01217,ORD00660,PROD0027,3,1799,150,5247,1458,Not Returned,
ITEM01218,ORD00660,PROD0021,1,1499,50,1449,334,Not Returned,
ITEM01219,ORD00661,PROD0061,1,26999,50,26949,6517,Not Returned,
ITEM01220,ORD00661,PROD0041,1,1599,0,1599,532,Not Returned,
ITEM01221,ORD00661,PROD0022,1,4299,0,4299,618,Not Returned,
ITEM01222,ORD00662,PROD0004,1,30999,250,30749,6317,Not Returned,
ITEM01223,ORD00662,PROD0084,1,149,50,99,-3,Not Returned,
ITEM01224,ORD00663,PROD0053,1,10999,0,10999,3798,Not Returned,
ITEM01225,ORD00664,PROD0041,1,1599,100,1499,432,Not Returned,
ITEM01226,ORD00664,PROD0075,2,499,0,998,212,Not Returned,
ITEM01227,ORD00665,PROD0080,2,579,250,908,130,Not Returned,
ITEM01228,ORD00666,PROD0056,1,1199,50,1149,366,Not Returned,
ITEM01229,ORD00667,PROD0004,2,30999,50,61948,13084,Not Returned,
ITEM01230,ORD00667,PROD0083,1,299,0,299,97,Not Returned,
ITEM01231,ORD00668,PROD0006,1,39999,0,39999,8492,Not Returned,
ITEM01232,ORD00668,PROD0035,2,1499,0,2998,810,Not Returned,
ITEM01233,ORD00669,PROD0083,1,299,0,299,97,Not Returned,
ITEM01234,ORD00670,PROD0010,1,22999,0,22999,7581,Not Returned,
ITEM01235,ORD00670,PROD0048,1,1899,100,1799,171,Not Returned,
ITEM01236,ORD00670,PROD0038,1,3999,100,3899,817,Not Returned,
ITEM01237,ORD00671,PROD0075,1,499,50,449,56,Not Returned,
ITEM01238,ORD00672,PROD0050,4,3199,0,12796,4060,Not Returned,
ITEM01239,ORD00672,PROD0040,2,1299,0,2598,650,Not Returned,
ITEM01240,ORD00673,PROD0065,3,44999,100,134897,46631,Not Returned,
ITEM01241,ORD00674,PROD0032,1,1599,250,1349,1,Not Returned,
ITEM01242,ORD00674,PROD0041,4,1599,250,6146,1878,Not Returned,
ITEM01243,ORD00675,PROD0052,2,2799,250,5348,1694,Not Returned,
ITEM01244,ORD00676,PROD0017,1,57999,250,57749,13350,Not Returned,
ITEM01245,ORD00677,PROD0056,1,1199,0,1199,416,Not Returned,
ITEM01246,ORD00677,PROD0019,1,64999,0,64999,14445,Not Returned,
ITEM01247,ORD00678,PROD0033,1,2299,0,2299,604,Not Returned,
ITEM01248,ORD00679,PROD0066,3,149,150,297,-15,Not Returned,
ITEM01249,ORD00680,PROD0015,1,54999,150,54849,14462,Not Returned,
ITEM01250,ORD00680,PROD0012,2,23999,100,47898,11072,Not Returned,
ITEM01251,ORD00681,PROD0079,1,559,150,409,-63,Not Returned,
ITEM01252,ORD00681,PROD0036,1,2499,0,2499,592,Not Returned,
ITEM01253,ORD00682,PROD0026,2,3499,0,6998,1928,Not Returned,
ITEM01254,ORD00682,PROD0015,3,54999,100,164897,43736,Not Returned,
ITEM01255,ORD00683,PROD0022,1,4299,50,4249,568,Returned,Wrong model received
ITEM01256,ORD00683,PROD0001,2,64999,150,129848,27362,Returned,Damaged in transit
ITEM01257,ORD00684,PROD0051,1,899,0,899,269,Returned,Damaged product
ITEM01258,ORD00685,PROD0023,1,5499,150,5349,1768,Not Returned,
ITEM01259,ORD00686,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM01260,ORD00686,PROD0046,3,699,150,1947,399,Not Returned,
ITEM01261,ORD00687,PROD0073,2,399,0,798,182,Not Returned,
ITEM01262,ORD00688,PROD0051,1,899,100,799,169,Not Returned,
ITEM01263,ORD00689,PROD0059,2,49999,0,99998,21078,Not Returned,
ITEM01264,ORD00690,PROD0072,4,999,0,3996,1024,Returned,Expired product concern
ITEM01265,ORD00691,PROD0027,2,1799,100,3498,972,Not Returned,
ITEM01266,ORD00691,PROD0028,1,1999,50,1949,411,Not Returned,
ITEM01267,ORD00692,PROD0070,1,499,0,499,121,Not Returned,
ITEM01268,ORD00692,PROD0052,1,2799,0,2799,972,Returned,Damaged product
ITEM01269,ORD00692,PROD0023,1,5499,250,5249,1668,Not Returned,
ITEM01270,ORD00693,PROD0029,2,22999,0,45998,8442,Not Returned,
ITEM01271,ORD00694,PROD0066,1,149,0,149,45,Not Returned,
ITEM01272,ORD00694,PROD0029,1,22999,150,22849,4071,Not Returned,
ITEM01273,ORD00695,PROD0009,1,32999,250,32749,5518,Not Returned,
ITEM01274,ORD00695,PROD0068,2,329,250,408,-150,Returned,Expired product concern
ITEM01275,ORD00696,PROD0013,2,47999,100,95898,21878,Not Returned,
ITEM01276,ORD00697,PROD0075,1,499,150,349,-44,Returned,Damaged packaging
ITEM01277,ORD00697,PROD0022,3,4299,50,12847,1804,Returned,Wrong model received
ITEM01278,ORD00698,PROD0080,1,579,100,479,90,Not Returned,
ITEM01279,ORD00698,PROD0017,1,57999,150,57849,13450,Not Returned,
ITEM01280,ORD00699,PROD0076,1,179,150,29,-107,Not Returned,
ITEM01281,ORD00700,PROD0039,2,899,0,1798,334,Not Returned,
ITEM01282,ORD00700,PROD0045,1,2299,250,2049,399,Not Returned,
ITEM01283,ORD00701,PROD0051,1,899,250,649,19,Returned,Wrong item received
ITEM01284,ORD00702,PROD0022,3,4299,150,12747,1704,Not Returned,
ITEM01285,ORD00702,PROD0079,1,559,100,459,-13,Not Returned,
ITEM01286,ORD00703,PROD0076,3,179,0,537,129,Returned,Late delivery
ITEM01287,ORD00703,PROD0073,1,399,150,249,-59,Returned,Wrong item received
ITEM01288,ORD00704,PROD0081,1,399,100,299,-12,Returned,Missing pages
ITEM01289,ORD00704,PROD0082,3,249,150,597,6,Returned,Damaged book
ITEM01290,ORD00705,PROD0081,1,399,150,249,-62,Returned,Quality issue
ITEM01291,ORD00706,PROD0039,1,899,100,799,67,Not Returned,
ITEM01292,ORD00707,PROD0003,1,67999,150,67849,20914,Not Returned,
ITEM01293,ORD00708,PROD0064,1,36999,50,36949,10531,Not Returned,
ITEM01294,ORD00709,PROD0074,1,649,0,649,134,Not Returned,
ITEM01295,ORD00709,PROD0037,1,2999,150,2849,804,Not Returned,
ITEM01296,ORD00710,PROD0015,1,54999,100,54899,14512,Not Returned,
ITEM01297,ORD00710,PROD0053,2,10999,0,21998,7596,Not Returned,
ITEM01298,ORD00710,PROD0060,1,15499,150,15349,4323,Not Returned,
ITEM01299,ORD00711,PROD0075,1,499,50,449,56,Returned,Late delivery
ITEM01300,ORD00712,PROD0078,1,279,250,29,-208,Not Returned,
ITEM01301,ORD00713,PROD0051,1,899,0,899,269,Not Returned,
ITEM01302,ORD00713,PROD0002,3,57999,0,173997,54372,Not Returned,
ITEM01303,ORD00714,PROD0059,1,49999,100,49899,10439,Returned,Defective item
ITEM01304,ORD00715,PROD0008,2,19999,0,39998,7082,Returned,Damaged in transit
ITEM01305,ORD00715,PROD0003,1,67999,50,67949,21014,Returned,Damaged in transit
ITEM01306,ORD00716,PROD0029,1,22999,150,22849,4071,Not Returned,
ITEM01307,ORD00716,PROD0001,1,64999,250,64749,13506,Not Returned,
ITEM01308,ORD00717,PROD0040,2,1299,150,2448,500,Not Returned,
ITEM01309,ORD00718,PROD0080,2,579,50,1108,330,Not Returned,
ITEM01310,ORD00718,PROD0077,2,145,250,40,-192,Not Returned,
ITEM01311,ORD00719,PROD0071,1,479,100,379,53,Returned,Wrong item received
ITEM01312,ORD00719,PROD0045,3,2299,0,6897,1947,Returned,Size issue
ITEM01313,ORD00719,PROD0054,1,2999,250,2749,672,Returned,Quality issue
ITEM01314,ORD00719,PROD0031,2,999,250,1748,434,Returned,Wrong item received
ITEM01315,ORD00720,PROD0077,1,145,0,145,29,Returned,Late delivery
ITEM01316,ORD00721,PROD0013,1,47999,150,47849,10839,Returned,Wrong model received
ITEM01317,ORD00722,PROD0070,1,499,0,499,121,Returned,Expired product concern
ITEM01318,ORD00722,PROD0038,3,3999,0,11997,2751,Returned,Size issue
ITEM01319,ORD00722,PROD0056,1,1199,0,1199,416,Returned,Wrong item received
ITEM01320,ORD00723,PROD0005,2,24999,0,49998,11138,Not Returned,
ITEM01321,ORD00723,PROD0004,1,30999,250,30749,6317,Not Returned,
ITEM01322,ORD00723,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM01323,ORD00724,PROD0038,1,3999,50,3949,867,Not Returned,
ITEM01324,ORD00725,PROD0006,1,39999,250,39749,8242,Not Returned,
ITEM01325,ORD00725,PROD0051,1,899,100,799,169,Not Returned,
ITEM01326,ORD00726,PROD0052,1,2799,0,2799,972,Returned,Wrong item received
ITEM01327,ORD00726,PROD0048,1,1899,0,1899,271,Returned,Damaged product
ITEM01328,ORD00727,PROD0045,2,2299,100,4498,1198,Returned,Wrong item received
ITEM01329,ORD00728,PROD0055,2,1799,0,3598,708,Not Returned,
ITEM01330,ORD00729,PROD0078,1,279,0,279,42,Not Returned,
ITEM01331,ORD00730,PROD0038,2,3999,50,7948,1784,Returned,Wrong item received
ITEM01332,ORD00730,PROD0057,1,31999,100,31899,9192,Returned,Defective item
ITEM01333,ORD00731,PROD0042,1,999,150,849,40,Not Returned,
ITEM01334,ORD00731,PROD0048,1,1899,0,1899,271,Not Returned,
ITEM01335,ORD00732,PROD0030,1,1199,50,1149,164,Not Returned,
ITEM01336,ORD00733,PROD0011,4,25999,50,103946,32134,Not Returned,
ITEM01337,ORD00734,PROD0014,1,52999,150,52849,8575,Not Returned,
ITEM01338,ORD00735,PROD0051,2,899,0,1798,538,Not Returned,
ITEM01339,ORD00735,PROD0017,3,57999,0,173997,40800,Not Returned,
ITEM01340,ORD00736,PROD0061,1,26999,100,26899,6467,Not Returned,
ITEM01341,ORD00736,PROD0031,1,999,50,949,292,Not Returned,
ITEM01342,ORD00736,PROD0082,1,249,0,249,52,Not Returned,
ITEM01343,ORD00737,PROD0042,1,999,0,999,190,Not Returned,
ITEM01344,ORD00737,PROD0071,1,479,50,429,103,Not Returned,
ITEM01345,ORD00738,PROD0045,1,2299,50,2249,599,Not Returned,
ITEM01346,ORD00739,PROD0065,1,44999,50,44949,15527,Not Returned,
ITEM01347,ORD00740,PROD0008,1,19999,0,19999,3541,Not Returned,
ITEM01348,ORD00741,PROD0082,1,249,150,99,-98,Not Returned,
ITEM01349,ORD00741,PROD0007,1,23999,50,23949,8044,Not Returned,
ITEM01350,ORD00742,PROD0047,2,1099,50,2148,446,Not Returned,
ITEM01351,ORD00743,PROD0068,2,329,250,408,-150,Not Returned,
ITEM01352,ORD00744,PROD0060,1,15499,250,15249,4223,Not Returned,
ITEM01353,ORD00744,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM01354,ORD00744,PROD0046,2,699,150,1248,216,Not Returned,
ITEM01355,ORD00745,PROD0063,1,28999,0,28999,4263,Not Returned,
ITEM01356,ORD00746,PROD0016,1,59999,100,59899,8320,Returned,Defective item
ITEM01357,ORD00747,PROD0009,2,32999,150,65848,11386,Not Returned,
ITEM01358,ORD00747,PROD0026,4,3499,100,13896,3756,Not Returned,
ITEM01359,ORD00747,PROD0031,1,999,150,849,192,Not Returned,
ITEM01360,ORD00748,PROD0072,1,999,0,999,256,Not Returned,
ITEM01361,ORD00749,PROD0061,1,26999,50,26949,6517,Not Returned,
ITEM01362,ORD00750,PROD0041,2,1599,50,3148,1014,Not Returned,
ITEM01363,ORD00751,PROD0040,1,1299,250,1049,75,Not Returned,
ITEM01364,ORD00752,PROD0042,2,999,100,1898,280,Not Returned,
ITEM01365,ORD00753,PROD0007,1,23999,0,23999,8094,Not Returned,
ITEM01366,ORD00753,PROD0013,1,47999,250,47749,10739,Not Returned,
ITEM01367,ORD00754,PROD0038,1,3999,100,3899,817,Not Returned,
ITEM01368,ORD00755,PROD0057,3,31999,150,95847,27726,Not Returned,
ITEM01369,ORD00755,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM01370,ORD00756,PROD0051,1,899,150,749,119,Not Returned,
ITEM01371,ORD00757,PROD0049,2,1899,50,3748,1244,Not Returned,
ITEM01372,ORD00757,PROD0081,1,399,150,249,-62,Not Returned,
ITEM01373,ORD00758,PROD0004,1,30999,150,30849,6417,Not Returned,
ITEM01374,ORD00758,PROD0005,1,24999,0,24999,5569,Not Returned,
ITEM01375,ORD00759,PROD0030,1,1199,250,949,-36,Not Returned,
ITEM01376,ORD00759,PROD0044,1,2599,250,2349,526,Not Returned,
ITEM01377,ORD00760,PROD0022,1,4299,250,4049,368,Returned,Damaged in transit
ITEM01378,ORD00760,PROD0084,2,149,250,48,-156,Returned,Quality issue
ITEM01379,ORD00760,PROD0038,1,3999,100,3899,817,Returned,Color mismatch
ITEM01380,ORD00761,PROD0048,1,1899,250,1649,21,Not Returned,
ITEM01381,ORD00761,PROD0063,2,28999,0,57998,8526,Not Returned,
ITEM01382,ORD00762,PROD0076,1,179,0,179,43,Not Returned,
ITEM01383,ORD00762,PROD0007,1,23999,250,23749,7844,Not Returned,
ITEM01384,ORD00763,PROD0081,2,399,50,748,126,Not Returned,
ITEM01385,ORD00763,PROD0010,1,22999,150,22849,7431,Not Returned,
ITEM01386,ORD00764,PROD0011,1,25999,50,25949,7996,Not Returned,
ITEM01387,ORD00765,PROD0034,2,1899,50,3748,684,Not Returned,
ITEM01388,ORD00765,PROD0043,2,1199,0,2398,642,Not Returned,
ITEM01389,ORD00766,PROD0021,1,1499,100,1399,284,Not Returned,
ITEM01390,ORD00767,PROD0024,2,1299,250,2348,648,Returned,Damaged in transit
ITEM01391,ORD00768,PROD0069,2,549,150,948,28,Not Returned,
ITEM01392,ORD00768,PROD0015,4,54999,100,219896,58348,Not Returned,
ITEM01393,ORD00769,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM01394,ORD00770,PROD0080,2,579,0,1158,380,Not Returned,
ITEM01395,ORD00770,PROD0074,1,649,150,499,-16,Not Returned,
ITEM01396,ORD00771,PROD0072,3,999,100,2897,668,Not Returned,
ITEM01397,ORD00772,PROD0048,1,1899,250,1649,21,Not Returned,
ITEM01398,ORD00773,PROD0065,1,44999,0,44999,15577,Not Returned,
ITEM01399,ORD00774,PROD0060,2,15499,250,30748,8696,Not Returned,
ITEM01400,ORD00774,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM01401,ORD00775,PROD0003,1,67999,0,67999,21064,Returned,Defective item
ITEM01402,ORD00775,PROD0016,1,59999,150,59849,8270,Returned,Wrong model received
ITEM01403,ORD00776,PROD0061,2,26999,50,53948,13084,Not Returned,
ITEM01404,ORD00776,PROD0040,1,1299,0,1299,325,Not Returned,
ITEM01405,ORD00776,PROD0018,2,89999,0,179998,34114,Not Returned,
ITEM01406,ORD00777,PROD0068,2,329,0,658,100,Not Returned,
ITEM01407,ORD00777,PROD0042,3,999,250,2747,320,Not Returned,
ITEM01408,ORD00778,PROD0037,1,2999,0,2999,954,Not Returned,
ITEM01409,ORD00779,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM01410,ORD00780,PROD0068,1,329,100,229,-50,Not Returned,
ITEM01411,ORD00780,PROD0064,1,36999,0,36999,10581,Not Returned,
ITEM01412,ORD00780,PROD0027,1,1799,150,1649,386,Not Returned,
ITEM01413,ORD00781,PROD0046,1,699,150,549,33,Not Returned,
ITEM01414,ORD00782,PROD0043,1,1199,100,1099,221,Not Returned,
ITEM01415,ORD00783,PROD0038,2,3999,0,7998,1834,Not Returned,
ITEM01416,ORD00783,PROD0058,3,34999,100,104897,15809,Not Returned,
ITEM01417,ORD00784,PROD0024,1,1299,0,1299,449,Returned,Defective item
ITEM01418,ORD00785,PROD0032,1,1599,250,1349,1,Not Returned,
ITEM01419,ORD00786,PROD0066,1,149,0,149,45,Not Returned,
ITEM01420,ORD00786,PROD0031,3,999,150,2847,876,Not Returned,
ITEM01421,ORD00787,PROD0084,1,149,0,149,47,Not Returned,
ITEM01422,ORD00787,PROD0049,1,1899,100,1799,547,Not Returned,
ITEM01423,ORD00787,PROD0053,1,10999,250,10749,3548,Not Returned,
ITEM01424,ORD00787,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM01425,ORD00788,PROD0042,3,999,50,2947,520,Not Returned,
ITEM01426,ORD00788,PROD0082,2,249,50,448,54,Not Returned,
ITEM01427,ORD00789,PROD0048,4,1899,0,7596,1084,Not Returned,
ITEM01428,ORD00790,PROD0001,1,64999,0,64999,13756,Returned,Wrong model received
ITEM01429,ORD00790,PROD0018,1,89999,0,89999,17057,Not Returned,
ITEM01430,ORD00791,PROD0066,2,149,250,48,-160,Returned,Wrong item received
ITEM01431,ORD00791,PROD0014,1,52999,150,52849,8575,Returned,Wrong model received
ITEM01432,ORD00791,PROD0034,1,1899,0,1899,367,Returned,Size issue
ITEM01433,ORD00792,PROD0074,1,649,100,549,34,Not Returned,
ITEM01434,ORD00792,PROD0006,2,39999,250,79748,16734,Not Returned,
ITEM01435,ORD00793,PROD0001,1,64999,150,64849,13606,Not Returned,
ITEM01436,ORD00793,PROD0073,3,399,150,1047,123,Not Returned,
ITEM01437,ORD00794,PROD0041,1,1599,250,1349,282,Not Returned,
ITEM01438,ORD00794,PROD0045,1,2299,50,2249,599,Not Returned,
ITEM01439,ORD00795,PROD0059,2,49999,0,99998,21078,Not Returned,
ITEM01440,ORD00795,PROD0018,3,89999,0,269997,51171,Not Returned,
ITEM01441,ORD00796,PROD0071,4,479,0,1916,612,Not Returned,
ITEM01442,ORD00797,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM01443,ORD00797,PROD0005,2,24999,0,49998,11138,Not Returned,
ITEM01444,ORD00798,PROD0061,1,26999,250,26749,6317,Not Returned,
ITEM01445,ORD00799,PROD0030,1,1199,100,1099,114,Returned,Wrong item received
ITEM01446,ORD00799,PROD0028,1,1999,50,1949,411,Returned,Defective item
ITEM01447,ORD00800,PROD0002,2,57999,150,115848,36098,Not Returned,
ITEM01448,ORD00801,PROD0045,2,2299,100,4498,1198,Not Returned,
ITEM01449,ORD00801,PROD0025,4,1499,0,5996,1400,Not Returned,
ITEM01450,ORD00801,PROD0066,1,149,100,49,-55,Not Returned,
ITEM01451,ORD00802,PROD0034,2,1899,0,3798,734,Not Returned,
ITEM01452,ORD00803,PROD0009,3,32999,0,98997,17304,Not Returned,
ITEM01453,ORD00803,PROD0084,2,149,250,48,-156,Not Returned,
ITEM01454,ORD00803,PROD0022,1,4299,0,4299,618,Returned,Damaged in transit
ITEM01455,ORD00804,PROD0008,2,19999,100,39898,6982,Not Returned,
ITEM01456,ORD00805,PROD0035,1,1499,50,1449,355,Returned,Quality issue
ITEM01457,ORD00805,PROD0013,4,47999,0,191996,43956,Returned,Defective item
ITEM01458,ORD00805,PROD0073,1,399,100,299,-9,Returned,Wrong item received
ITEM01459,ORD00806,PROD0082,3,249,0,747,156,Not Returned,
ITEM01460,ORD00807,PROD0060,1,15499,250,15249,4223,Not Returned,
ITEM01461,ORD00807,PROD0004,1,30999,100,30899,6467,Not Returned,
ITEM01462,ORD00808,PROD0074,1,649,50,599,84,Not Returned,
ITEM01463,ORD00808,PROD0053,1,10999,50,10949,3748,Not Returned,
ITEM01464,ORD00808,PROD0027,1,1799,0,1799,536,Not Returned,
ITEM01465,ORD00809,PROD0083,1,299,0,299,97,Not Returned,
ITEM01466,ORD00809,PROD0028,2,1999,0,3998,922,Not Returned,
ITEM01467,ORD00809,PROD0023,1,5499,100,5399,1818,Not Returned,
ITEM01468,ORD00810,PROD0007,1,23999,0,23999,8094,Not Returned,
ITEM01469,ORD00811,PROD0084,1,149,0,149,47,Returned,Damaged book
ITEM01470,ORD00812,PROD0043,2,1199,0,2398,642,Not Returned,
ITEM01471,ORD00813,PROD0054,2,2999,0,5998,1844,Not Returned,
ITEM01472,ORD00814,PROD0026,4,3499,150,13846,3706,Returned,Damaged in transit
ITEM01473,ORD00814,PROD0053,1,10999,150,10849,3648,Not Returned,
ITEM01474,ORD00815,PROD0064,1,36999,50,36949,10531,Not Returned,
ITEM01475,ORD00816,PROD0073,1,399,100,299,-9,Not Returned,
ITEM01476,ORD00816,PROD0002,2,57999,0,115998,36248,Not Returned,
ITEM01477,ORD00816,PROD0004,1,30999,0,30999,6567,Not Returned,
ITEM01478,ORD00816,PROD0060,1,15499,100,15399,4373,Not Returned,
ITEM01479,ORD00817,PROD0061,2,26999,100,53898,13034,Not Returned,
ITEM01480,ORD00817,PROD0010,1,22999,50,22949,7531,Not Returned,
ITEM01481,ORD00818,PROD0036,4,2499,0,9996,2368,Returned,Color mismatch
ITEM01482,ORD00818,PROD0053,1,10999,0,10999,3798,Returned,Wrong item received
ITEM01483,ORD00818,PROD0015,2,54999,100,109898,29124,Returned,Damaged in transit
ITEM01484,ORD00819,PROD0053,1,10999,0,10999,3798,Returned,Missing parts
ITEM01485,ORD00820,PROD0038,1,3999,0,3999,917,Not Returned,
ITEM01486,ORD00820,PROD0017,1,57999,100,57899,13500,Not Returned,
ITEM01487,ORD00821,PROD0044,1,2599,150,2449,626,Not Returned,
ITEM01488,ORD00822,PROD0003,1,67999,50,67949,21014,Not Returned,
ITEM01489,ORD00823,PROD0058,3,34999,100,104897,15809,Not Returned,
ITEM01490,ORD00823,PROD0061,2,26999,0,53998,13134,Not Returned,
ITEM01491,ORD00824,PROD0054,2,2999,50,5948,1794,Not Returned,
ITEM01492,ORD00824,PROD0083,3,299,100,797,191,Not Returned,
ITEM01493,ORD00825,PROD0078,2,279,0,558,84,Not Returned,
ITEM01494,ORD00825,PROD0039,4,899,250,3346,418,Not Returned,
ITEM01495,ORD00826,PROD0045,2,2299,50,4548,1248,Not Returned,
ITEM01496,ORD00827,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM01497,ORD00828,PROD0041,1,1599,0,1599,532,Not Returned,
ITEM01498,ORD00828,PROD0069,1,549,100,449,-11,Not Returned,
ITEM01499,ORD00829,PROD0052,2,2799,150,5448,1794,Not Returned,
ITEM01500,ORD00829,PROD0037,1,2999,150,2849,804,Not Returned,
ITEM01501,ORD00830,PROD0066,1,149,100,49,-55,Not Returned,
ITEM01502,ORD00830,PROD0054,3,2999,150,8847,2616,Not Returned,
ITEM01503,ORD00830,PROD0017,1,57999,50,57949,13550,Returned,Wrong model received
ITEM01504,ORD00831,PROD0072,4,999,150,3846,874,Not Returned,
ITEM01505,ORD00832,PROD0038,2,3999,150,7848,1684,Not Returned,
ITEM01506,ORD00833,PROD0006,1,39999,150,39849,8342,Not Returned,
ITEM01507,ORD00834,PROD0026,2,3499,250,6748,1678,Not Returned,
ITEM01508,ORD00834,PROD0051,2,899,50,1748,488,Not Returned,
ITEM01509,ORD00835,PROD0035,1,1499,50,1449,355,Not Returned,
ITEM01510,ORD00836,PROD0065,1,44999,150,44849,15427,Returned,Wrong model received
ITEM01511,ORD00836,PROD0021,1,1499,100,1399,284,Returned,Wrong model received
ITEM01512,ORD00836,PROD0016,1,59999,0,59999,8420,Returned,Wrong model received
ITEM01513,ORD00836,PROD0029,1,22999,0,22999,4221,Returned,Wrong model received
