delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL01636,ORD01636,Xpressbees,2024-09-03,2024-09-05,Delayed,2.0,4.0
DEL01637,ORD01637,Ecom Express,2024-03-20,2024-03-20,On Time,0.0,4.0
DEL01638,ORD01638,Bluedart,2024-12-31,2025-01-05,Delayed,5.0,3.0
DEL01639,ORD01639,Xpressbees,2024-10-07,2024-10-08,Delayed,1.0,5.0
DEL01640,ORD01640,Ecom Express,2024-11-18,2024-11-18,On Time,0.0,5.0
DEL01641,ORD01641,Xpressbees,2024-11-23,2024-11-23,On Time,0.0,3.0
DEL01642,ORD01642,Bluedart,2024-01-11,2024-01-11,On Time,0.0,1.0
DEL01643,ORD01643,Ecom Express,2024-10-29,,Cancelled,0.0,
DEL01644,ORD01644,Xpressbees,2024-07-31,2024-08-01,Delayed,1.0,4.0
DEL01645,ORD01645,Bluedart,2024-03-21,2024-03-21,On Time,0.0,5.0
DEL01646,ORD01646,Ekart Logistics,2024-05-20,2024-05-20,On Time,0.0,5.0
DEL01647,ORD01647,Ekart Logistics,2024-10-29,,Cancelled,0.0,
DEL01648,ORD01648,Ecom Express,2024-11-06,2024-11-09,Delayed,3.0,5.0
DEL01649,ORD01649,Xpressbees,2024-12-14,2024-12-14,On Time,0.0,1.0
DEL01650,ORD01650,Ekart Logistics,2024-05-05,2024-05-06,Delayed,1.0,5.0
DEL01651,ORD01651,Ecom Express,2024-03-16,2024-03-17,Delayed,1.0,5.0
DEL01652,ORD01652,Ecom Express,2024-02-13,2024-02-15,Delayed,2.0,4.0
DEL01653,ORD01653,Xpressbees,2024-08-09,,Cancelled,0.0,
DEL01654,ORD01654,Ecom Express,2024-09-17,,Processing,,
DEL01655,ORD01655,Delhivery,2024-07-23,2024-07-23,On Time,0.0,5.0
DEL01656,ORD01656,Bluedart,2024-07-02,2024-07-02,On Time,0.0,3.0
DEL01657,ORD01657,Bluedart,2024-11-09,,Processing,,
DEL01658,ORD01658,Ekart Logistics,2024-05-29,,Cancelled,0.0,
DEL01659,ORD01659,Ecom Express,2024-08-19,2024-08-19,On Time,0.0,3.0
DEL01660,ORD01660,Delhivery,2024-10-16,2024-10-16,On Time,0.0,1.0
DEL01661,ORD01661,Ekart Logistics,2024-07-12,,Processing,,
DEL01662,ORD01662,Ecom Express,2024-08-10,2024-08-12,Delayed,2.0,5.0
DEL01663,ORD01663,Delhivery,2024-04-03,,Cancelled,0.0,
DEL01664,ORD01664,Delhivery,2024-07-10,2024-07-10,On Time,0.0,4.0
DEL01665,ORD01665,Xpressbees,2024-06-14,2024-06-17,Delayed,3.0,2.0
DEL01666,ORD01666,Delhivery,2024-09-19,2024-09-19,On Time,0.0,3.0
DEL01667,ORD01667,Bluedart,2024-05-27,,Cancelled,0.0,
DEL01668,ORD01668,Delhivery,2024-12-28,,Cancelled,0.0,
DEL01669,ORD01669,Delhivery,2024-02-01,2024-02-03,Delayed,2.0,3.0
DEL01670,ORD01670,Xpressbees,2024-11-12,,Cancelled,0.0,
DEL01671,ORD01671,Delhivery,2024-09-06,,Cancelled,0.0,
DEL01672,ORD01672,Xpressbees,2024-01-22,2024-01-22,On Time,0.0,3.0
DEL01673,ORD01673,Bluedart,2024-04-02,,Processing,,
DEL01674,ORD01674,Ecom Express,2024-03-04,2024-03-04,On Time,0.0,2.0
DEL01675,ORD01675,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1.0,5.0
DEL01676,ORD01676,Delhivery,2024-04-12,,Cancelled,0.0,
DEL01677,ORD01677,Ecom Express,2024-06-16,,Cancelled,0.0,
DEL01678,ORD01678,Xpressbees,2024-07-10,2024-07-10,On Time,0.0,2.0
DEL01679,ORD01679,Ecom Express,2024-08-05,,Processing,,
DEL01680,ORD01680,Bluedart,2024-09-20,2024-09-20,On Time,0.0,5.0
DEL01681,ORD01681,Xpressbees,2024-08-18,2024-08-20,Delayed,2.0,4.0
DEL01682,ORD01682,Delhivery,2024-12-25,2024-12-28,Delayed,3.0,3.0
DEL01683,ORD01683,Xpressbees,2024-01-06,2024-01-07,Delayed,1.0,4.0
DEL01684,ORD01684,Ecom Express,2024-03-07,2024-03-10,Delayed,3.0,1.0
DEL01685,ORD01685,Ecom Express,2024-02-18,2024-02-19,Delayed,1.0,1.0
DEL01686,ORD01686,Delhivery,2024-02-20,2024-02-22,Delayed,2.0,4.0
DEL01687,ORD01687,Xpressbees,2024-11-03,,Cancelled,0.0,
DEL01688,ORD01688,Ekart Logistics,2024-04-27,,Cancelled,0.0,
DEL01689,ORD01689,Bluedart,2024-05-10,2024-05-15,Delayed,5.0,5.0
DEL01690,ORD01690,Xpressbees,2024-03-13,2024-03-16,Delayed,3.0,2.0
DEL01691,ORD01691,Ecom Express,2024-05-30,2024-05-30,On Time,0.0,1.0
DEL01692,ORD01692,Delhivery,2024-06-16,2024-06-19,Delayed,3.0,3.0
DEL01693,ORD01693,Bluedart,2024-04-19,2024-04-19,On Time,0.0,1.0
DEL01694,ORD01694,Bluedart,2024-08-16,2024-08-17,Delayed,1.0,4.0
DEL01695,ORD01695,Delhivery,2024-10-26,2024-10-26,On Time,0.0,3.0
DEL01696,ORD01696,Bluedart,2024-08-24,,Processing,,
DEL01697,ORD01697,Delhivery,2024-07-20,2024-07-20,On Time,0.0,4.0
DEL01698,ORD01698,Bluedart,2024-07-02,,Cancelled,0.0,
DEL01699,ORD01699,Ekart Logistics,2024-12-26,2024-12-30,Delayed,4.0,4.0
DEL01700,ORD01700,Ekart Logistics,2024-04-22,2024-04-24,Delayed,2.0,3.0
DEL01701,ORD01701,Xpressbees,2024-01-24,2024-01-27,Delayed,3.0,5.0
DEL01702,ORD01702,Ekart Logistics,2024-09-02,2024-09-02,On Time,0.0,4.0
DEL01703,ORD01703,Ekart Logistics,2024-07-18,,Cancelled,0.0,
DEL01704,ORD01704,Bluedart,2024-02-28,,Cancelled,0.0,
DEL01705,ORD01705,Delhivery,2024-08-05,2024-08-05,On Time,0.0,2.0
DEL01706,ORD01706,Ecom Express,2024-02-25,2024-02-25,On Time,0.0,1.0
DEL01707,ORD01707,Bluedart,2024-09-03,2024-09-03,On Time,0.0,5.0
DEL01708,ORD01708,Delhivery,2024-11-14,2024-11-16,Delayed,2.0,5.0
DEL01709,ORD01709,Ecom Express,2024-09-04,,Processing,,
DEL01710,ORD01710,Bluedart,2024-07-13,2024-07-13,On Time,0.0,1.0
DEL01711,ORD01711,Delhivery,2024-07-29,2024-07-29,On Time,0.0,5.0
DEL01712,ORD01712,Delhivery,2024-09-18,2024-09-18,On Time,0.0,2.0
DEL01713,ORD01713,Xpressbees,2024-05-23,2024-05-23,On Time,0.0,5.0
DEL01714,ORD01714,Ekart Logistics,2024-03-27,2024-03-27,On Time,0.0,1.0
DEL01715,ORD01715,Xpressbees,2024-12-27,2024-12-28,Delayed,1.0,2.0
DEL01716,ORD01716,Bluedart,2024-03-14,2024-03-14,On Time,0.0,2.0
DEL01717,ORD01717,Delhivery,2024-06-10,,Processing,,
DEL01718,ORD01718,Xpressbees,2024-07-26,2024-07-26,On Time,0.0,4.0
DEL01719,ORD01719,Xpressbees,2024-03-19,2024-03-20,Delayed,1.0,3.0
DEL01720,ORD01720,Ecom Express,2024-02-16,2024-02-16,On Time,0.0,5.0
DEL01721,ORD01721,Ekart Logistics,2024-02-19,,Cancelled,0.0,
DEL01722,ORD01722,Ecom Express,2024-10-17,,Processing,,
DEL01723,ORD01723,Delhivery,2024-03-24,2024-03-24,On Time,0.0,3.0
DEL01724,ORD01724,Xpressbees,2024-12-24,2024-12-24,On Time,0.0,2.0
DEL01725,ORD01725,Delhivery,2024-07-14,,Processing,,
DEL01726,ORD01726,Ekart Logistics,2024-02-22,2024-02-23,Delayed,1.0,3.0
DEL01727,ORD01727,Xpressbees,2024-03-12,2024-03-13,Delayed,1.0,3.0
DEL01728,ORD01728,Bluedart,2024-08-08,2024-08-09,Delayed,1.0,3.0
DEL01729,ORD01729,Xpressbees,2024-07-03,2024-07-04,Delayed,1.0,3.0
DEL01730,ORD01730,Delhivery,2024-04-03,,Processing,,
DEL01731,ORD01731,Delhivery,2024-06-29,2024-06-29,On Time,0.0,2.0
DEL01732,ORD01732,Delhivery,2024-07-25,2024-07-27,Delayed,2.0,5.0
DEL01733,ORD01733,Ecom Express,2024-04-13,2024-04-15,Delayed,2.0,5.0
DEL01734,ORD01734,Bluedart,2024-02-23,2024-02-24,Delayed,1.0,4.0
DEL01735,ORD01735,Bluedart,2024-08-12,2024-08-12,On Time,0.0,3.0
DEL01736,ORD01736,Delhivery,2024-12-18,,Processing,,
DEL01737,ORD01737,Ekart Logistics,2024-08-10,2024-08-10,On Time,0.0,2.0
DEL01738,ORD01738,Xpressbees,2024-09-23,,Processing,,
DEL01739,ORD01739,Ekart Logistics,2024-07-01,,Cancelled,0.0,
DEL01740,ORD01740,Xpressbees,2024-01-09,2024-01-11,Delayed,2.0,2.0
DEL01741,ORD01741,Xpressbees,2024-09-21,2024-09-21,On Time,0.0,2.0
DEL01742,ORD01742,Ekart Logistics,2024-12-07,,Cancelled,0.0,
DEL01743,ORD01743,Delhivery,2024-02-01,2024-02-01,On Time,0.0,5.0
DEL01744,ORD01744,Ecom Express,2024-11-27,2024-11-27,On Time,0.0,4.0
DEL01745,ORD01745,Ekart Logistics,2024-09-05,,Cancelled,0.0,
DEL01746,ORD01746,Ecom Express,2024-03-02,,Processing,,
DEL01747,ORD01747,Bluedart,2024-07-17,,Processing,,
DEL01748,ORD01748,Xpressbees,2024-06-24,,Cancelled,0.0,
DEL01749,ORD01749,Delhivery,2024-11-16,,Cancelled,0.0,
DEL01750,ORD01750,Ecom Express,2024-09-01,2024-09-01,On Time,0.0,5.0
DEL01751,ORD01751,Ecom Express,2024-08-25,2024-08-27,Delayed,2.0,4.0
DEL01752,ORD01752,Delhivery,2024-07-11,2024-07-11,On Time,0.0,2.0
DEL01753,ORD01753,Bluedart,2024-06-07,,Processing,,
DEL01754,ORD01754,Bluedart,2024-04-04,2024-04-05,Delayed,1.0,3.0
DEL01755,ORD01755,Xpressbees,2024-08-23,2024-08-23,On Time,0.0,3.0
DEL01756,ORD01756,Ecom Express,2024-11-06,2024-11-08,Delayed,2.0,5.0
DEL01757,ORD01757,Bluedart,2024-10-01,,Cancelled,0.0,
DEL01758,ORD01758,Xpressbees,2024-02-15,2024-02-15,On Time,0.0,5.0
DEL01759,ORD01759,Delhivery,2024-03-21,,Cancelled,0.0,
DEL01760,ORD01760,Xpressbees,2024-06-30,2024-07-02,Delayed,2.0,2.0
DEL01761,ORD01761,Ecom Express,2024-10-22,2024-10-22,On Time,0.0,5.0
DEL01762,ORD01762,Ecom Express,2024-07-15,2024-07-16,Delayed,1.0,5.0
DEL01763,ORD01763,Ekart Logistics,2024-11-25,,Processing,,
DEL01764,ORD01764,Bluedart,2024-02-16,2024-02-16,On Time,0.0,5.0
DEL01765,ORD01765,Ecom Express,2024-01-14,2024-01-17,Delayed,3.0,1.0
DEL01766,ORD01766,Ecom Express,2024-02-12,,Processing,,
DEL01767,ORD01767,Xpressbees,2024-10-25,2024-10-25,On Time,0.0,4.0
DEL01768,ORD01768,Ekart Logistics,2024-10-07,,Processing,,
DEL01769,ORD01769,Xpressbees,2024-07-12,2024-07-12,On Time,0.0,1.0
DEL01770,ORD01770,Bluedart,2024-08-15,2024-08-15,On Time,0.0,3.0
DEL01771,ORD01771,Bluedart,2024-12-15,2024-12-18,Delayed,3.0,2.0
DEL01772,ORD01772,Delhivery,2024-06-01,2024-06-05,Delayed,4.0,4.0
DEL01773,ORD01773,Ecom Express,2024-01-16,,Processing,,
DEL01774,ORD01774,Delhivery,2024-05-27,2024-05-27,On Time,0.0,5.0
DEL01775,ORD01775,Ecom Express,2024-06-14,2024-06-14,On Time,0.0,5.0
DEL01776,ORD01776,Ecom Express,2025-01-04,2025-01-06,Delayed,2.0,2.0
DEL01777,ORD01777,Ecom Express,2024-06-03,,Cancelled,0.0,
DEL01778,ORD01778,Xpressbees,2024-11-26,2024-11-26,On Time,0.0,4.0
DEL01779,ORD01779,Ekart Logistics,2024-09-02,2024-09-03,Delayed,1.0,2.0
DEL01780,ORD01780,Ecom Express,2024-06-18,2024-06-20,Delayed,2.0,3.0
DEL01781,ORD01781,Ekart Logistics,2024-09-14,2024-09-16,Delayed,2.0,1.0
DEL01782,ORD01782,Ecom Express,2024-05-12,2024-05-13,Delayed,1.0,5.0
DEL01783,ORD01783,Xpressbees,2024-02-17,,Cancelled,0.0,
DEL01784,ORD01784,Bluedart,2024-02-19,2024-02-19,On Time,0.0,2.0
DEL01785,ORD01785,Ekart Logistics,2024-06-13,2024-06-13,On Time,0.0,3.0
DEL01786,ORD01786,Delhivery,2024-11-18,2024-11-18,On Time,0.0,1.0
DEL01787,ORD01787,Bluedart,2024-10-22,2024-10-24,Delayed,2.0,1.0
DEL01788,ORD01788,Xpressbees,2024-06-01,2024-06-01,On Time,0.0,4.0
DEL01789,ORD01789,Bluedart,2024-10-04,2024-10-04,On Time,0.0,3.0
DEL01790,ORD01790,Xpressbees,2024-02-24,2024-02-24,On Time,0.0,5.0
DEL01791,ORD01791,Bluedart,2024-10-25,2024-10-25,On Time,0.0,4.0
DEL01792,ORD01792,Bluedart,2024-07-26,2024-07-27,Delayed,1.0,1.0
DEL01793,ORD01793,Ekart Logistics,2024-04-28,2024-04-29,Delayed,1.0,5.0
DEL01794,ORD01794,Delhivery,2024-07-06,,Cancelled,0.0,
DEL01795,ORD01795,Delhivery,2024-11-23,,Processing,,
DEL01796,ORD01796,Xpressbees,2024-10-05,2024-10-06,Delayed,1.0,4.0
DEL01797,ORD01797,Bluedart,2024-08-30,2024-09-03,Delayed,4.0,4.0
DEL01798,ORD01798,Bluedart,2024-07-25,2024-07-25,On Time,0.0,4.0
DEL01799,ORD01799,Ecom Express,2024-08-29,,Cancelled,0.0,
DEL01800,ORD01800,Ecom Express,2024-07-21,2024-07-21,On Time,0.0,4.0
DEL01801,ORD01801,Xpressbees,2024-04-11,,Cancelled,0.0,
DEL01802,ORD01802,Ekart Logistics,2024-03-13,2024-03-13,On Time,0.0,1.0
DEL01803,ORD01803,Xpressbees,2024-08-04,2024-08-05,Delayed,1.0,3.0
DEL01804,ORD01804,Ecom Express,2024-04-02,2024-04-04,Delayed,2.0,4.0
DEL01805,ORD01805,Xpressbees,2024-07-11,2024-07-12,Delayed,1.0,4.0
DEL01806,ORD01806,Ecom Express,2024-04-10,,Processing,,
DEL01807,ORD01807,Bluedart,2024-05-06,2024-05-06,On Time,0.0,4.0
DEL01808,ORD01808,Ecom Express,2024-06-20,2024-06-20,On Time,0.0,4.0
DEL01809,ORD01809,Ecom Express,2024-04-22,2024-04-23,Delayed,1.0,5.0
DEL01810,ORD01810,Ekart Logistics,2024-12-20,2024-12-25,Delayed,5.0,5.0
DEL01811,ORD01811,Delhivery,2024-08-29,2024-08-30,Delayed,1.0,2.0
DEL01812,ORD01812,Xpressbees,2024-03-26,2024-03-26,On Time,0.0,5.0
DEL01813,ORD01813,Delhivery,2024-01-10,,Cancelled,0.0,
DEL01814,ORD01814,Bluedart,2024-07-29,,Processing,,
DEL01815,ORD01815,Bluedart,2024-08-05,2024-08-05,On Time,0.0,1.0
DEL01816,ORD01816,Bluedart,2024-11-12,,Cancelled,0.0,
DEL01817,ORD01817,Bluedart,2024-02-05,2024-02-07,Delayed,2.0,4.0
DEL01818,ORD01818,Ekart Logistics,2024-01-25,2024-01-25,On Time,0.0,4.0
DEL01819,ORD01819,Delhivery,2024-11-20,,Cancelled,0.0,
DEL01820,ORD01820,Ecom Express,2024-02-29,2024-02-29,On Time,0.0,1.0
DEL01821,ORD01821,Delhivery,2024-02-29,,Cancelled,0.0,
DEL01822,ORD01822,Ekart Logistics,2024-12-06,2024-12-06,On Time,0.0,3.0
DEL01823,ORD01823,Delhivery,2024-04-22,2024-04-24,Delayed,2.0,1.0
DEL01824,ORD01824,Delhivery,2024-12-23,2024-12-23,On Time,0.0,5.0
DEL01825,ORD01825,Xpressbees,2024-05-07,,Processing,,
DEL01826,ORD01826,Ecom Express,2024-12-21,2024-12-21,On Time,0.0,3.0
DEL01827,ORD01827,Ecom Express,2024-05-17,2024-05-17,On Time,0.0,2.0
DEL01828,ORD01828,Xpressbees,2024-03-19,2024-03-19,On Time,0.0,2.0
DEL01829,ORD01829,Delhivery,2024-07-14,2024-07-14,On Time,0.0,5.0
DEL01830,ORD01830,Ekart Logistics,2024-06-12,,Cancelled,0.0,
DEL01831,ORD01831,Ekart Logistics,2024-06-09,2024-06-09,On Time,0.0,1.0
DEL01832,ORD01832,Ecom Express,2024-03-26,,Cancelled,0.0,
DEL01833,ORD01833,Xpressbees,2024-06-04,,Processing,,
DEL01834,ORD01834,Bluedart,2024-05-01,2024-05-01,On Time,0.0,2.0
DEL01835,ORD01835,Ecom Express,2024-03-18,2024-03-18,On Time,0.0,1.0
DEL01836,ORD01836,Bluedart,2024-09-21,,Cancelled,0.0,
DEL01837,ORD01837,Bluedart,2024-04-04,2024-04-04,On Time,0.0,3.0
DEL01838,ORD01838,Delhivery,2024-06-13,2024-06-14,Delayed,1.0,1.0
DEL01839,ORD01839,Ecom Express,2024-12-03,2024-12-04,Delayed,1.0,2.0
DEL01840,ORD01840,Ekart Logistics,2024-07-19,2024-07-19,On Time,0.0,1.0
DEL01841,ORD01841,Ecom Express,2024-06-11,2024-06-11,On Time,0.0,5.0
DEL01842,ORD01842,Bluedart,2024-11-09,,Processing,,
DEL01843,ORD01843,Ekart Logistics,2024-07-05,2024-07-05,On Time,0.0,5.0
DEL01844,ORD01844,Ekart Logistics,2024-01-14,,Processing,,
DEL01845,ORD01845,Bluedart,2024-07-07,,Cancelled,0.0,
DEL01846,ORD01846,Xpressbees,2024-02-23,2024-02-23,On Time,0.0,5.0
DEL01847,ORD01847,Xpressbees,2024-10-07,,Processing,,
DEL01848,ORD01848,Delhivery,2024-10-22,2024-10-22,On Time,0.0,4.0
DEL01849,ORD01849,Xpressbees,2024-04-10,,Cancelled,0.0,
DEL01850,ORD01850,Ekart Logistics,2024-08-24,2024-08-26,Delayed,2.0,5.0
DEL01851,ORD01851,Bluedart,2024-10-13,2024-10-16,Delayed,3.0,1.0
DEL01852,ORD01852,Ekart Logistics,2024-02-06,2024-02-06,On Time,0.0,2.0
DEL01853,ORD01853,Ekart Logistics,2024-05-02,2024-05-04,Delayed,2.0,4.0
DEL01854,ORD01854,Ekart Logistics,2024-10-04,,Processing,,
DEL01855,ORD01855,Delhivery,2024-02-12,2024-02-12,On Time,0.0,2.0
DEL01856,ORD01856,Xpressbees,2024-02-18,2024-02-18,On Time,0.0,2.0
DEL01857,ORD01857,Bluedart,2024-10-31,2024-10-31,On Time,0.0,5.0
DEL01858,ORD01858,Delhivery,2024-01-12,2024-01-13,Delayed,1.0,4.0
DEL01859,ORD01859,Xpressbees,2024-08-17,,Processing,,
DEL01860,ORD01860,Bluedart,2024-11-15,,Processing,,
DEL01861,ORD01861,Xpressbees,2024-08-02,2024-08-02,On Time,0.0,1.0
DEL01862,ORD01862,Ekart Logistics,2024-04-02,2024-04-02,On Time,0.0,3.0
DEL01863,ORD01863,Bluedart,2024-11-28,2024-11-28,On Time,0.0,1.0
DEL01864,ORD01864,Delhivery,2024-06-26,2024-06-28,Delayed,2.0,1.0
DEL01865,ORD01865,Ekart Logistics,2024-03-03,,Processing,,
DEL01866,ORD01866,Xpressbees,2024-06-17,2024-06-17,On Time,0.0,4.0
DEL01867,ORD01867,Delhivery,2024-04-06,2024-04-08,Delayed,2.0,4.0
DEL01868,ORD01868,Bluedart,2024-02-24,,Processing,,
DEL01869,ORD01869,Ekart Logistics,2024-12-24,2024-12-26,Delayed,2.0,5.0
DEL01870,ORD01870,Bluedart,2024-03-02,,Processing,,
DEL01871,ORD01871,Bluedart,2024-09-15,2024-09-18,Delayed,3.0,1.0
DEL01872,ORD01872,Xpressbees,2024-02-28,,Cancelled,0.0,
DEL01873,ORD01873,Xpressbees,2024-10-23,,Cancelled,0.0,
DEL01874,ORD01874,Delhivery,2024-04-12,,Processing,,
DEL01875,ORD01875,Ekart Logistics,2024-11-12,,Cancelled,0.0,
DEL01876,ORD01876,Bluedart,2024-09-05,,Cancelled,0.0,
DEL01877,ORD01877,Bluedart,2024-04-30,2024-05-01,Delayed,1.0,1.0
DEL01878,ORD01878,Xpressbees,2024-03-20,2024-03-20,On Time,0.0,4.0
DEL01879,ORD01879,Bluedart,2024-06-16,2024-06-16,On Time,0.0,5.0
DEL01880,ORD01880,Ekart Logistics,2024-07-24,,Processing,,
DEL01881,ORD01881,Xpressbees,2024-07-30,2024-07-31,Delayed,1.0,2.0
DEL01882,ORD01882,Delhivery,2024-03-16,2024-03-16,On Time,0.0,4.0
DEL01883,ORD01883,Ekart Logistics,2024-04-16,2024-04-19,Delayed,3.0,3.0
DEL01884,ORD01884,Ecom Express,2024-01-18,2024-01-18,On Time,0.0,3.0
DEL01885,ORD01885,Ecom Express,2024-10-14,2024-10-15,Delayed,1.0,3.0
DEL01886,ORD01886,Ecom Express,2024-09-17,2024-09-17,On Time,0.0,2.0
DEL01887,ORD01887,Ekart Logistics,2024-05-09,2024-05-10,Delayed,1.0,3.0
DEL01888,ORD01888,Bluedart,2024-11-05,2024-11-05,On Time,0.0,3.0
DEL01889,ORD01889,Xpressbees,2024-12-25,,Cancelled,0.0,
DEL01890,ORD01890,Ekart Logistics,2024-11-13,2024-11-15,Delayed,2.0,5.0
DEL01891,ORD01891,Delhivery,2024-01-31,,Cancelled,0.0,
DEL01892,ORD01892,Delhivery,2024-07-14,2024-07-14,On Time,0.0,1.0
DEL01893,ORD01893,Ecom Express,2024-03-11,,Cancelled,0.0,
DEL01894,ORD01894,Xpressbees,2024-08-06,,Processing,,
DEL01895,ORD01895,Ekart Logistics,2024-06-07,2024-06-10,Delayed,3.0,2.0
DEL01896,ORD01896,Xpressbees,2024-08-16,2024-08-16,On Time,0.0,4.0
DEL01897,ORD01897,Delhivery,2024-12-08,2024-12-09,Delayed,1.0,4.0
DEL01898,ORD01898,Ecom Express,2024-03-19,,Processing,,
DEL01899,ORD01899,Xpressbees,2024-06-11,,Processing,,
DEL01900,ORD01900,Ekart Logistics,2024-04-25,2024-04-25,On Time,0.0,5.0
DEL01901,ORD01901,Delhivery,2024-08-26,2024-08-26,On Time,0.0,2.0
DEL01902,ORD01902,Ecom Express,2025-01-01,2025-01-01,On Time,0.0,4.0
DEL01903,ORD01903,Ecom Express,2024-01-19,2024-01-19,On Time,0.0,4.0
DEL01904,ORD01904,Bluedart,2024-08-12,2024-08-16,Delayed,4.0,1.0
DEL01905,ORD01905,Xpressbees,2024-02-07,2024-02-07,On Time,0.0,3.0
DEL01906,ORD01906,Ekart Logistics,2024-08-14,2024-08-15,Delayed,1.0,2.0
DEL01907,ORD01907,Ekart Logistics,2024-05-30,2024-05-30,On Time,0.0,3.0
DEL01908,ORD01908,Xpressbees,2024-02-12,2024-02-12,On Time,0.0,3.0
DEL01909,ORD01909,Ecom Express,2024-02-29,2024-02-29,On Time,0.0,3.0
DEL01910,ORD01910,Bluedart,2024-10-27,2024-10-27,On Time,0.0,5.0
DEL01911,ORD01911,Delhivery,2024-12-21,2024-12-21,On Time,0.0,5.0
DEL01912,ORD01912,Bluedart,2024-03-25,,Cancelled,0.0,
DEL01913,ORD01913,Xpressbees,2024-11-30,2024-12-04,Delayed,4.0,2.0
DEL01914,ORD01914,Xpressbees,2024-12-22,,Cancelled,0.0,
DEL01915,ORD01915,Bluedart,2024-10-23,2024-10-24,Delayed,1.0,4.0
DEL01916,ORD01916,Xpressbees,2024-01-17,2024-01-20,Delayed,3.0,5.0
DEL01917,ORD01917,Xpressbees,2024-03-24,2024-03-27,Delayed,3.0,3.0
DEL01918,ORD01918,Bluedart,2024-06-21,2024-06-22,Delayed,1.0,2.0
DEL01919,ORD01919,Xpressbees,2024-04-19,,Processing,,
DEL01920,ORD01920,Ecom Express,2024-03-21,2024-03-21,On Time,0.0,5.0
DEL01921,ORD01921,Ekart Logistics,2024-04-09,2024-04-14,Delayed,5.0,4.0
DEL01922,ORD01922,Bluedart,2024-01-26,,Processing,,
DEL01923,ORD01923,Bluedart,2024-02-10,2024-02-10,On Time,0.0,5.0
DEL01924,ORD01924,Bluedart,2024-04-18,2024-04-20,Delayed,2.0,2.0
DEL01925,ORD01925,Delhivery,2024-05-25,2024-05-25,On Time,0.0,3.0
DEL01926,ORD01926,Bluedart,2024-03-18,2024-03-22,Delayed,4.0,2.0
DEL01927,ORD01927,Delhivery,2024-08-21,,Processing,,
DEL01928,ORD01928,Ekart Logistics,2024-08-21,2024-08-21,On Time,0.0,2.0
DEL01929,ORD01929,Ekart Logistics,2024-07-17,2024-07-19,Delayed,2.0,1.0
DEL01930,ORD01930,Ecom Express,2024-09-20,2024-09-20,On Time,0.0,3.0
DEL01931,ORD01931,Bluedart,2024-04-19,2024-04-21,Delayed,2.0,5.0
DEL01932,ORD01932,Ekart Logistics,2024-07-06,,Cancelled,0.0,
DEL01933,ORD01933,Delhivery,2024-04-23,2024-04-26,Delayed,3.0,2.0
DEL01934,ORD01934,Bluedart,2024-09-21,2024-09-23,Delayed,2.0,1.0
DEL01935,ORD01935,Xpressbees,2024-07-17,,Processing,,
DEL01936,ORD01936,Ekart Logistics,2024-07-03,2024-07-03,On Time,0.0,2.0
DEL01937,ORD01937,Ecom Express,2024-12-02,2024-12-02,On Time,0.0,2.0
DEL01938,ORD01938,Ecom Express,2024-12-06,,Cancelled,0.0,
DEL01939,ORD01939,Delhivery,2024-05-26,,Cancelled,0.0,
DEL01940,ORD01940,Ekart Logistics,2024-05-11,2024-05-16,Delayed,5.0,5.0
DEL01941,ORD01941,Xpressbees,2024-03-25,2024-03-25,On Time,0.0,1.0
DEL01942,ORD01942,Ekart Logistics,2024-11-07,,Processing,,
DEL01943,ORD01943,Delhivery,2024-06-06,2024-06-06,On Time,0.0,2.0
DEL01944,ORD01944,Delhivery,2024-04-01,2024-04-01,On Time,0.0,3.0
DEL01945,ORD01945,Xpressbees,2024-04-08,2024-04-08,On Time,0.0,5.0
DEL01946,ORD01946,Bluedart,2024-09-17,2024-09-17,On Time,0.0,3.0
DEL01947,ORD01947,Xpressbees,2024-07-14,,Processing,,
DEL01948,ORD01948,Delhivery,2024-01-20,,Processing,,
DEL01949,ORD01949,Bluedart,2024-09-04,2024-09-05,Delayed,1.0,5.0
DEL01950,ORD01950,Ecom Express,2024-10-06,2024-10-06,On Time,0.0,2.0
DEL01951,ORD01951,Ekart Logistics,2024-01-14,2024-01-14,On Time,0.0,5.0
DEL01952,ORD01952,Xpressbees,2024-02-10,2024-02-11,Delayed,1.0,4.0
DEL01953,ORD01953,Delhivery,2024-10-08,2024-10-08,On Time,0.0,2.0
DEL01954,ORD01954,Ekart Logistics,2024-01-06,2024-01-06,On Time,0.0,1.0
DEL01955,ORD01955,Xpressbees,2024-03-10,2024-03-10,On Time,0.0,1.0
DEL01956,ORD01956,Ekart Logistics,2024-02-22,2024-02-23,Delayed,1.0,2.0
DEL01957,ORD01957,Xpressbees,2024-04-12,2024-04-12,On Time,0.0,2.0
DEL01958,ORD01958,Ecom Express,2024-03-18,2024-03-19,Delayed,1.0,5.0
DEL01959,ORD01959,Delhivery,2024-08-01,2024-08-01,On Time,0.0,5.0
DEL01960,ORD01960,Ecom Express,2024-05-15,2024-05-15,On Time,0.0,2.0
DEL01961,ORD01961,Bluedart,2024-08-31,,Cancelled,0.0,
DEL01962,ORD01962,Delhivery,2024-08-11,2024-08-11,On Time,0.0,1.0
DEL01963,ORD01963,Delhivery,2024-01-25,,Cancelled,0.0,
